integration_schema_version,record_key,source_corpus,source_record_id,doi,openalex_id,year,publication_date,record_type,url,source_row_sha256,provisional_family_id,family_size,family_members_sha256,family_status,version_role,preferred_for_analysis,preferred_record_key,preferred_basis,relationship_to_preferred,family_membership_rationale,family_evidence_locator,preferred_selection_rationale,preferred_selection_evidence,reviewed_by,reviewed_at_utc
scopus-final-integration-corrected-v2.0,base_eligible_v4:0b1b0febb2293831bcc0,base_eligible_v4,0b1b0febb2293831bcc0,10.3233/shti260661,,2026,2026-05-21,JournalArticle,https://doi.org/10.3233/shti260661,15442a9201007267f40585bcebfe0acb71e6dd7e1dd21c6f44afafd4c8d4cfcf,SIVF-4957b816d0e793fdb4f9dbe8,2,4957b816d0e793fdb4f9dbe800c02ea197bea2d2f46c4f0d2fedab055b88185d,LINKED_VERSION_FAMILY,conference_full_paper,yes,base_eligible_v4:0b1b0febb2293831bcc0,most_complete_available_report,self_preferred,"Matching title, authors, abstract, methods, sample, and findings show that these are publisher and repository records of the same conference paper.",https://doi.org/10.3233/shti260661,The publisher DOI record is the complete citable conference paper and is preferred over the repository copy.,https://doi.org/10.3233/shti260661,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:eb331ef490de1e9db346,base_eligible_v4,eb331ef490de1e9db346,10.24451/arbor.13760,,2026,2026-05-28,article,https://doi.org/10.24451/arbor.13760,9a0d305608ea2571ef7422fd2acc03dd8ebdd7eb40c16d0827db7955223d528b,SIVF-4957b816d0e793fdb4f9dbe8,2,4957b816d0e793fdb4f9dbe800c02ea197bea2d2f46c4f0d2fedab055b88185d,LINKED_VERSION_FAMILY,other_version,no,base_eligible_v4:0b1b0febb2293831bcc0,most_complete_available_report,other_version_of,"Matching title, authors, abstract, methods, sample, and findings show that these are publisher and repository records of the same conference paper.",https://doi.org/10.24451/arbor.13760,The publisher DOI record is the complete citable conference paper and is preferred over the repository copy.,https://doi.org/10.3233/shti260661,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:412046e11296d150c70a,base_eligible_v4,412046e11296d150c70a,10.1186/s12909-026-09276-7,,2026,2026-04,article,https://doi.org/10.1186/s12909-026-09276-7,b2775d044a58073b594e562ca18df96f9bb203875fab79040243825a920031e8,SIVF-4a5e2be89c54a35e03b35861,1,4a5e2be89c54a35e03b35861a2edf939ecf1ed23229f91676ed1588aa9da850a,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:412046e11296d150c70a,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1186/s12909-026-09276-7,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1186/s12909-026-09276-7,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:b052274076e5e7cc16db,base_eligible_v4,b052274076e5e7cc16db,10.1016/j.ecns.2025.101811,,2025,2025-10-01,article,https://doi.org/10.1016/j.ecns.2025.101811,6593204767750ca09af03fc2b2240df8d5c45b5191708ff65b1a3f6d72b59831,SIVF-4aba1fa5b70537dcac802f10,1,4aba1fa5b70537dcac802f1094a792231a0e5c98bdd71a23c87b961146fc96e7,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:b052274076e5e7cc16db,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1016/j.ecns.2025.101811,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.ecns.2025.101811,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:3adc77e0b0502fcefcc3,base_eligible_v4,3adc77e0b0502fcefcc3,10.1016/j.nedt.2026.107275,,2026,2026-07-18,"Journal Article, Comparative Study",https://doi.org/10.1016/j.nedt.2026.107275,0d2265554a44342469a010cb697971e8f20b796be07879c300883bbce176c0e8,SIVF-4aca3b1339f747ec29a4808e,1,4aca3b1339f747ec29a4808ec02d4105fe7d9ffc93cb32d37bde6e20a416ffa9,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:3adc77e0b0502fcefcc3,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.1016/j.nedt.2026.107275,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.nedt.2026.107275,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:fcd1902a5e565b2d2fcc,base_eligible_v4,fcd1902a5e565b2d2fcc,10.1109/scisisis61014.2024.10759994,,2024,2024-11-09,"JournalArticle, Conference, Review",https://doi.org/10.1109/scisisis61014.2024.10759994,ddcb3a004fe82673e83577041cff8176db5c21ad1d5ef19a1b03d917cc7b07a4,SIVF-4ad56224704961653bc8cd90,1,4ad56224704961653bc8cd9054da1a2e70b6783d326c4d53e15445c750337f47,SINGLETON_WORK,conference_full_paper,yes,base_eligible_v4:fcd1902a5e565b2d2fcc,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1109/scisisis61014.2024.10759994,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1109/scisisis61014.2024.10759994,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:272439595ff3b96c35f3,base_eligible_v4,272439595ff3b96c35f3,10.1186/s41077-026-00407-0,,2026,2026-01,article,https://doi.org/10.1186/s41077-026-00407-0,3c39e7ee798008b4b3b81b0db86af5ac15bc567b7c75fd75958db46f17c16578,SIVF-4af55043fe41deeee8f1d522,2,4af55043fe41deeee8f1d52206e2359789125d0e3343e5e8c560d370bff2c694,LINKED_VERSION_FAMILY,final_journal_article,yes,base_eligible_v4:272439595ff3b96c35f3,final_most_complete_publication,self_preferred,"Matching title, authors, abstract, methods, sample, and findings show that these are publisher and repository or index records of the same journal article.",https://doi.org/10.1186/s41077-026-00407-0,The publisher DOI record is the authoritative final journal publication and is preferred over repository or index records.,https://doi.org/10.1186/s41077-026-00407-0,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:69aa4a748d23e9240770,base_eligible_v4,69aa4a748d23e9240770,10.3929/ethz-c-000796381,,2026,2026-01-29,article,https://doi.org/10.3929/ethz-c-000796381,ffe7f7d48d0365d7fbfb04cf9fdaacd2e22062ddc28412ae81019feee493034b,SIVF-4af55043fe41deeee8f1d522,2,4af55043fe41deeee8f1d52206e2359789125d0e3343e5e8c560d370bff2c694,LINKED_VERSION_FAMILY,other_version,no,base_eligible_v4:272439595ff3b96c35f3,final_most_complete_publication,other_version_of,"Matching title, authors, abstract, methods, sample, and findings show that these are publisher and repository or index records of the same journal article.",https://doi.org/10.3929/ethz-c-000796381,The publisher DOI record is the authoritative final journal publication and is preferred over repository or index records.,https://doi.org/10.1186/s41077-026-00407-0,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:aea68236a77645892d74,base_eligible_v4,aea68236a77645892d74,10.26502/fjhs.354,,2025,2025,JournalArticle,https://doi.org/10.26502/fjhs.354,06f77a0906cc608ec021aa9b687a206644220532d57c04797c3176f4ce0dc623,SIVF-4ba0fd5237b7b7ce1db2bc56,2,4ba0fd5237b7b7ce1db2bc56ddb0cabcfd79b1f37f91d7ed1c10fed8af19ef9c,LINKED_VERSION_FAMILY,final_journal_article,yes,base_eligible_v4:aea68236a77645892d74,final_most_complete_publication,self_preferred,Candidate-pair review established one scholarly work. The medRxiv manuscript and journal article have the same two authors and near-identical title and report the same preliminary ChatGPT OSCE study; the journal title adds the OSCE context.,https://doi.org/10.26502/fjhs.354; https://doi.org/10.1101/2025.03.12.25323842,The peer-reviewed journal article is the final and most complete eligible publication and is preferred over the linked preprint version.,https://doi.org/10.26502/fjhs.354,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:f5fd1514a64c0fe418f6,base_eligible_v4,f5fd1514a64c0fe418f6,10.1101/2025.03.12.25323842,,2025,2025-03-13,preprint,https://doi.org/10.1101/2025.03.12.25323842,ca42e1161f2a9e0d09aa65655a4f2e58d574f8b86f9630aefba0c0446a91e4f7,SIVF-4ba0fd5237b7b7ce1db2bc56,2,4ba0fd5237b7b7ce1db2bc56ddb0cabcfd79b1f37f91d7ed1c10fed8af19ef9c,LINKED_VERSION_FAMILY,preprint,no,base_eligible_v4:aea68236a77645892d74,final_most_complete_publication,preprint_of,Candidate-pair review established one scholarly work. The medRxiv manuscript and journal article have the same two authors and near-identical title and report the same preliminary ChatGPT OSCE study; the journal title adds the OSCE context.,https://doi.org/10.26502/fjhs.354; https://doi.org/10.1101/2025.03.12.25323842,The peer-reviewed journal article is the final and most complete eligible publication and is preferred over the linked preprint version.,https://doi.org/10.26502/fjhs.354,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:eb0a6b505c3ccc9e534d,base_eligible_v4,eb0a6b505c3ccc9e534d,10.1002/jdd.13591,,2024,2024-05-23,article,https://doi.org/10.1002/jdd.13591,8c2e211ca40e7033410aba091b51fc40997ad80b8f7ea428892d6d657ce9c232,SIVF-4e6c5602f536c464e7e26f74,1,4e6c5602f536c464e7e26f748509a4b31d104eb36c488353adc60ee9e86693be,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:eb0a6b505c3ccc9e534d,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.1002/jdd.13591,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1002/jdd.13591,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:f2be4ac5256845407914,base_eligible_v4,f2be4ac5256845407914,10.1016/j.cmpb.2025.108686,,2025,2025-03-01,JournalArticle,https://doi.org/10.1016/j.cmpb.2025.108686,53ee05685b3d964ec9d8d2376970b1018f9d2a6307c5e6e370933d342d02e1aa,SIVF-4ee71037e84d5a7cfdd8c110,1,4ee71037e84d5a7cfdd8c1101960567961c82f22d7c827e69f7c4e111215325f,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:f2be4ac5256845407914,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.1016/j.cmpb.2025.108686,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.cmpb.2025.108686,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:86270cea119ed843cbf4,base_eligible_v4,86270cea119ed843cbf4,10.2196/preprints.68538,,2024,2024-11-10,preprint,https://doi.org/10.2196/preprints.68538,9de61ba68f58f4236a3dede64b6de9257f20e4f05594c7491cf757a402d7f414,SIVF-4f2677c4519c022444ed586c,2,4f2677c4519c022444ed586c8f2f04f526601cc6da9a2d51cd79f51e4ef0711a,LINKED_VERSION_FAMILY,preprint,no,base_eligible_v4:ed38fd3a7de3cb77f8a6,final_most_complete_publication,preprint_of,"Candidate-pair review established one scholarly work. Matching core title, author team, study design and results, together with the linked preprint and journal records, establish prepublication and final reports of the same scholarly work.",https://doi.org/10.2196/preprints.68538; https://doi.org/10.2196/68538,The peer-reviewed journal article is the final and most complete eligible publication and is preferred over the linked preprint version.,https://doi.org/10.2196/68538,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:ed38fd3a7de3cb77f8a6,base_eligible_v4,ed38fd3a7de3cb77f8a6,10.2196/68538,,2025,2025-05-27,"Journal Article, Randomized Controlled Trial",https://doi.org/10.2196/68538,b160ff02c4493f586a7cf71c3d25ad719fe36ceaf42c3fb6876bc90fb8704b17,SIVF-4f2677c4519c022444ed586c,2,4f2677c4519c022444ed586c8f2f04f526601cc6da9a2d51cd79f51e4ef0711a,LINKED_VERSION_FAMILY,final_journal_article,yes,base_eligible_v4:ed38fd3a7de3cb77f8a6,final_most_complete_publication,self_preferred,"Candidate-pair review established one scholarly work. Matching core title, author team, study design and results, together with the linked preprint and journal records, establish prepublication and final reports of the same scholarly work.",https://doi.org/10.2196/preprints.68538; https://doi.org/10.2196/68538,The peer-reviewed journal article is the final and most complete eligible publication and is preferred over the linked preprint version.,https://doi.org/10.2196/68538,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,scopus_increment:sci_b852c26f48dfbf482b84,scopus_increment,sci_b852c26f48dfbf482b84,10.1145/3785022.3785105,W7154420974,2026,2026-04-26,conference-paper,https://doi.org/10.1145/3785022.3785105,6b8f5d1602a598d5b7d20f5521b25ee6b2e2db2ee3070948269902a3ec36a21e,SIVF-4fe48dd7c6a85fc817f3dc48,1,4fe48dd7c6a85fc817f3dc480be4cce5697bf19bcdf8a4c38cad6875c9d57962,SINGLETON_WORK,conference_full_paper,yes,scopus_increment:sci_b852c26f48dfbf482b84,only_eligible_version,self_preferred,"Exhaustive identifier, title, author, date, and abstract comparison found no confirmed eligible publication version of this Scopus record.",https://doi.org/10.1145/3785022.3785105,"This is the only eligible publication version confirmed for this scholarly work, so it is retained for analysis.",https://doi.org/10.1145/3785022.3785105,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:f5e8d39c518465a0d255,base_eligible_v4,f5e8d39c518465a0d255,10.1007/s40670-025-02342-7,,2025,2025-02-27,article,https://doi.org/10.1007/s40670-025-02342-7,ab06c6ef64aeeefc2dd9a8ad5c559c1b8b87b9991acb9dab99b94a0232179457,SIVF-51919082d5bef72d488a7542,1,51919082d5bef72d488a7542b989edaba7f26ad99369bdd204a15d4aa0d8f542,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:f5e8d39c518465a0d255,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.1007/s40670-025-02342-7,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1007/s40670-025-02342-7,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:5a18de075da6eacf874c,base_eligible_v4,5a18de075da6eacf874c,10.3390/healthcare13233121,,2025,2025-12-01,article,https://doi.org/10.3390/healthcare13233121,3791eb629002eb90d3314a1d0d877ec63bb4cd4674e558c36fed4c4bd8a6d41e,SIVF-521c76b849bd8cd8506b3246,1,521c76b849bd8cd8506b3246eb17af042974ca3e1ad50c4025b2e3e2b6b50284,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:5a18de075da6eacf874c,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.3390/healthcare13233121,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.3390/healthcare13233121,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:23a6df8ebbeeeef12094,base_eligible_v4,23a6df8ebbeeeef12094,10.1101/2024.05.31.24308044,,2024,2024-06-01,preprint,https://doi.org/10.1101/2024.05.31.24308044,2556f2304782a56057aa42f2795982ad7581a6b7fcfa5edc8ed48413d410ac29,SIVF-530b3858b34df00b4b3526ce,2,530b3858b34df00b4b3526ce29a68ddfbe23a408ba6a193392d19b20e7a7b894,LINKED_VERSION_FAMILY,preprint,no,base_eligible_v4:79301031755b16db8fe6,final_most_complete_publication,preprint_of,"The linked records have overlapping authors and report the same research question, design, intervention, and findings; identifiers and content establish preprint and final journal versions of one work.",https://doi.org/10.1101/2024.05.31.24308044,The peer-reviewed journal article is the final and most complete eligible publication and is preferred over its preprint.,https://doi.org/10.1007/s44186-024-00303-z,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:79301031755b16db8fe6,base_eligible_v4,79301031755b16db8fe6,10.1007/s44186-024-00303-z,,2024,2024-11-19,article,https://doi.org/10.1007/s44186-024-00303-z,61c8eb09c2eb529659f2e20cf9d2f2f354bb9709088bc7e83ac2169166de3b32,SIVF-530b3858b34df00b4b3526ce,2,530b3858b34df00b4b3526ce29a68ddfbe23a408ba6a193392d19b20e7a7b894,LINKED_VERSION_FAMILY,final_journal_article,yes,base_eligible_v4:79301031755b16db8fe6,final_most_complete_publication,self_preferred,"The linked records have overlapping authors and report the same research question, design, intervention, and findings; identifiers and content establish preprint and final journal versions of one work.",https://doi.org/10.1007/s44186-024-00303-z,The peer-reviewed journal article is the final and most complete eligible publication and is preferred over its preprint.,https://doi.org/10.1007/s44186-024-00303-z,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
