integration_schema_version,final_version_family_id,family_size,preferred_record_key,preferred_paper_id,preferred_source_corpus,preferred_basis,preferred_selection_rationale,preferred_selection_evidence,family_reviewed_by,family_reviewed_at_utc,source_family_review_row_sha256
scopus-final-integration-corrected-v2.0,SIVF-59ff1fec563f948769e519c0,1,base_eligible_v4:7b19776512fecc94e643,7b19776512fecc94e643,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://www.semanticscholar.org/paper/a1bfbe92418e3093c4ee27b586ab73ccd8755820,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,f1982dd093e2ea5a4caf53a6750bc3c50888cff82582cfb4c1787bcba691c006
scopus-final-integration-corrected-v2.0,SIVF-5a8919bc1a86e50e89332449,2,base_eligible_v4:03345c1deb2aad29820e,03345c1deb2aad29820e,base_eligible_v4,final_most_complete_publication,The publisher DOI record is the authoritative final journal publication and is preferred over repository or index records.,https://doi.org/10.1093/ckj/sfaf308,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,c089bb062c6a31b56d7eb4f5a39cfc17666746f95060c2d3173776ce408a2c48
scopus-final-integration-corrected-v2.0,SIVF-5add83fb9995db38c726b0ac,1,base_eligible_v4:af9edf1f4c2a0c11a5eb,af9edf1f4c2a0c11a5eb,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.3991/ijac.v19i2.58755,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,f43af77e0560bf11647866a4c1d4c5923871e8577f935d4cdf128598fb9679a7
scopus-final-integration-corrected-v2.0,SIVF-5b6c3b8deba1e1dee4f32b4c,1,base_eligible_v4:6d85b580a0562cc121d4,6d85b580a0562cc121d4,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.edumed.2026.101197,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,1c3e95d31f1e65c7aafa57b459ab4e4e85252eaca89976f8516f31f9afba8cb1
scopus-final-integration-corrected-v2.0,SIVF-5cf31e54049f3d14d5804ce7,1,base_eligible_v4:4b471ab893f0c3845025,4b471ab893f0c3845025,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.3233/shti260671,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,8c00230600d94b3baef90b8826858157ad60b9a1ef193883b3fe0d90783048fe
scopus-final-integration-corrected-v2.0,SIVF-5e166a71b6a8106f78057c91,2,base_eligible_v4:38300507331b97225df5,38300507331b97225df5,base_eligible_v4,final_most_complete_publication,The peer-reviewed journal article is the final and most complete eligible publication and is preferred over its preprint.,https://doi.org/10.2196/49877,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,4d8838971a079ae7f475fff126d999e3aabbd4fba7f8ddd27f5102f4b45b644f
scopus-final-integration-corrected-v2.0,SIVF-5eb75904158e52bbefa3e2d2,2,base_eligible_v4:d977c356ff57ab060fef,d977c356ff57ab060fef,base_eligible_v4,final_most_complete_publication,The peer-reviewed journal article is the final and most complete eligible publication and is preferred over its preprint.,https://doi.org/10.1038/s43856-025-01283-x,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,3ed67eb3f78ab5d5461c67a663a153e6588173b38c76830646abb2ad1fe2b0ad
scopus-final-integration-corrected-v2.0,SIVF-5edbf51f7d4ce2b64e6a0f91,1,base_eligible_v4:e3ee954b5290b4f74f0b,e3ee954b5290b4f74f0b,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1109/mc.2024.3474033,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,0710dc013651f36591a2dc04f0ea1b09aac17d46a2a6993279aae06e2c859799
scopus-final-integration-corrected-v2.0,SIVF-5f66ba0eee9b9d8caa41ee3d,1,base_eligible_v4:43f6ad0fa6f4597d56fc,43f6ad0fa6f4597d56fc,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.22318/cscl2025.323151,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,58ba185127b8563ba137687c0cab7895762a14652c20cf67589fa11df59509a1
scopus-final-integration-corrected-v2.0,SIVF-5fceb0fc9ade2e4a0b32b4de,1,base_eligible_v4:e5304eeb960c6393b03a,e5304eeb960c6393b03a,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1067/j.cpradiol.2026.03.009,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,29aa8bead6788c4664c570c034970bfcc909dc57827c9c0279d88cf2f1978027
scopus-final-integration-corrected-v2.0,SIVF-60819f093ef62a2b6e2898b7,1,base_eligible_v4:5dd47cd1855294dcfafd,5dd47cd1855294dcfafd,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1111/jocn.70490,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,304f4f82ca97992561faf53f5b91cf7be6e43d5a45c975d205193621f9184e42
scopus-final-integration-corrected-v2.0,SIVF-61051d0c72567d7ff08ba851,1,base_eligible_v4:8a18fabf9cf9be3f8a36,8a18fabf9cf9be3f8a36,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.51523/2708-6011.2026-23-2-15,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,6007c4b585da7e6958c529b3e3992b39cc8eb02fcb6296d9e4a2200c81647a12
scopus-final-integration-corrected-v2.0,SIVF-6162ffbbdaf1d76b03c50775,1,base_eligible_v4:3e3d7476a0d0198a12a3,3e3d7476a0d0198a12a3,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1109/cict67193.2025.11398907,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,0629dab970cd3130656a6b3630343ec913a8a3512a3d8834896d73170b0c9062
scopus-final-integration-corrected-v2.0,SIVF-61ac8b322b9817b72f4b164a,1,scopus_increment:sci_a09f51bed9668b4f7e21,sci_a09f51bed9668b4f7e21,scopus_increment,only_eligible_version,"This is the only eligible publication version confirmed for this scholarly work, so it is retained for analysis.",https://digitalcollection.zhaw.ch/handle/11475/36439,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,846f44ff52e2afb39771ede63c50013dc511df87c4a4e699af2a0eb20ec72860
scopus-final-integration-corrected-v2.0,SIVF-62387dce1e094a45a7d2627f,1,base_eligible_v4:5b995fc6546cbe610568,5b995fc6546cbe610568,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://openalex.org/W7112739573,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,5c61deb866afd0a318581992f6c8c1e6c8a38ed1cc06ee0b5f349dbe6e5b2e6b
scopus-final-integration-corrected-v2.0,SIVF-63218f6a6877d7179123bc82,1,base_eligible_v4:e2272dd53f2ee764e3a8,e2272dd53f2ee764e3a8,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.3390/ime5010032,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,1c3887b1fa07fa50fd7dd1b5d46f63c03880569841ac36adf7d6394f2dd0680f
scopus-final-integration-corrected-v2.0,SIVF-637d398b70f3d2015f4c4dbc,1,base_eligible_v4:758d651bc8d5020199f1,758d651bc8d5020199f1,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1109/cai64502.2025.00041,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,97551dbcab25300a12d53e07674621cd4421a2e976873b1fdd1e504aca7906b4
scopus-final-integration-corrected-v2.0,SIVF-6578fd191623e64b0f1d6795,1,base_eligible_v4:ee3afe8181b997d521a2,ee3afe8181b997d521a2,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",http://hlyj.suo1.cn/thesisDetails#10.12102/j.issn.1009-6493.2026.07.016,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,213e8f807a5f9851e1b24c23358f9ce0e9ca8cb71a80d5b17b5ebd35c3bc4f70
scopus-final-integration-corrected-v2.0,SIVF-65b87f45e811640639dc5745,1,base_eligible_v4:593c7da1de5e9f26b59d,593c7da1de5e9f26b59d,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1093/esj/aakag023.1089,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,fb614e9bf5810578186599c9ea4333c66695e9096c6a8758b045e070beeab897
scopus-final-integration-corrected-v2.0,SIVF-66654e4adee34b66636f3a53,1,base_eligible_v4:5245cf325337d81e78ff,5245cf325337d81e78ff,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.3233/shti250040,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,5644ef8d6707c65c83b401b911b29b5b337968d85cb380e2ebffa7644ce72af6
scopus-final-integration-corrected-v2.0,SIVF-672a55031f95c6440ddf7829,1,base_eligible_v4:1a1d7801effe1e2b850a,1a1d7801effe1e2b850a,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1109/smc58881.2025.11342676,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,cede367dd562bb2919a84f829492c94038de714b27f94a91afa916758fdff501
scopus-final-integration-corrected-v2.0,SIVF-678bbfc253e2df88c8e5e790,1,base_eligible_v4:f31767356a0db5360a3d,f31767356a0db5360a3d,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1587/transinf.2025edp7197,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,57c2a13c94b38dcee606bad3fa89e4141a165b0cac742b6bddf3eca92372cd34
scopus-final-integration-corrected-v2.0,SIVF-6856661d6daa9e04826182d0,2,base_eligible_v4:3a87ecbc1ceea37e2382,3a87ecbc1ceea37e2382,base_eligible_v4,final_most_complete_publication,The publisher DOI record is the authoritative final journal publication and is preferred over repository or index records.,https://doi.org/10.14434/jotlt.v14i1.41694,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,ecc8259cafb967eba39b7e7bf0b0c170a4a6a1395d85529779e129c3e1d45432
scopus-final-integration-corrected-v2.0,SIVF-6861fa1a512ded104ca933f4,1,scopus_increment:sci_93a452609f10d60e9d33,sci_93a452609f10d60e9d33,scopus_increment,only_eligible_version,"This is the only eligible publication version confirmed for this scholarly work, so it is retained for analysis.",https://doi.org/10.1145/3706598.3714014,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,420181c7871079e83bd26aaf8bd500ed916cd52dfafc1350ac1204c137b7d81f
scopus-final-integration-corrected-v2.0,SIVF-687b51d9b7f0b32640c36a25,1,base_eligible_v4:5c99d6be17d81210020f,5c99d6be17d81210020f,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1186/s12909-024-06592-8,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,845902fb0f0fd8ac0b5677569a9043f6c606e6dfb019ecc7c78033053cbb103f
scopus-final-integration-corrected-v2.0,SIVF-69057d3f806457bae818b56f,1,base_eligible_v4:7ab76d429b6539b40243,7ab76d429b6539b40243,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1097/nne.0000000000002185,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,29533bd1ac7a8f118a5936d79c8ae32d3120120f6264a3406275d80533dc9a3a
scopus-final-integration-corrected-v2.0,SIVF-69e3116d961437f72988b76b,1,base_eligible_v4:b36e071a220a2c96e7c2,b36e071a220a2c96e7c2,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.30476/ijvlms.2024.100673.1270,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,c92dd87452f9183b1a023a4e7d1bf6b7b98097c3707517742b739f591e596f26
scopus-final-integration-corrected-v2.0,SIVF-6a69b50874fc9ecda9207b36,1,base_eligible_v4:4c580842a4d610a72e9d,4c580842a4d610a72e9d,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.7759/cureus.69710,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,9a18812c751089ee57bc3e27516cc45f10144b098c38758fddecac4f43e08626
scopus-final-integration-corrected-v2.0,SIVF-6b20f8c23d81c4e91c4d76a5,1,base_eligible_v4:bb3a5362f067d65fc98d,bb3a5362f067d65fc98d,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1002/acr.70006,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,81336395fd88a74b57b21dea37c208e3715bd317a95d420b86addf4f5af152a3
scopus-final-integration-corrected-v2.0,SIVF-6b33ec80e59c51bcbae768d8,1,base_eligible_v4:9b8b66d55c35b17e843c,9b8b66d55c35b17e843c,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.48550/arxiv.2506.00386,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,00648cbd630231e0300ae99d7015d27a4784755f02a4be6c98834148861806b4
scopus-final-integration-corrected-v2.0,SIVF-6bbcd44dc50ecc4a4cf5b336,1,base_eligible_v4:25591cbc3c2b21cbfbdf,25591cbc3c2b21cbfbdf,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.3389/fpubh.2025.1681199,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,b2390558061ad3e465b3c18945a64116a229451683a11fa9463059b57b76398e
scopus-final-integration-corrected-v2.0,SIVF-6c46f3ec23e166e8bacf8f09,1,base_eligible_v4:c8c9e4c672bea3a6d994,c8c9e4c672bea3a6d994,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1093/ijpp/riaf093.103,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,12a8442e0b29e809c1caf5e0b2128eeeb614f9ca088ac036fc52b844d7415c19
scopus-final-integration-corrected-v2.0,SIVF-6c7e9245bd794e95b154b178,1,base_eligible_v4:7571d4d2871565bc5c1c,7571d4d2871565bc5c1c,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.64898/2026.03.02.26347479,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,4baf1fab3019ff9dfbc03ede85348af2eaeaf820a9a974ee2d254c89cfabd094
scopus-final-integration-corrected-v2.0,SIVF-6d3871f4e007bc4cc7c72132,1,base_eligible_v4:5e70fc602d28beb4158b,5e70fc602d28beb4158b,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1186/s12909-026-10043-x,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,d44978050ddda7a2a3aa3915591b87c92f71013d6ab549482192d14c5a87d536
scopus-final-integration-corrected-v2.0,SIVF-6e610d70c9b5a292dfeafa57,1,base_eligible_v4:4fed0ae03cd7415c40f4,4fed0ae03cd7415c40f4,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1109/gem66882.2025.11155831,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,66ef053df10a5ad36e111356fb4070632764fd07b7d8ee58d2b1b89789b78a3a
scopus-final-integration-corrected-v2.0,SIVF-6e6de53c1dfd6bad80a9024a,1,base_eligible_v4:539c65e906ee41f3eabf,539c65e906ee41f3eabf,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1109/iciet69664.2026.11561634,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,a3c71d4a79b9efbd9193aa4b94b598a7a3742834da03ba3448af4cfc66ddd664
scopus-final-integration-corrected-v2.0,SIVF-6e79cbf2cfdabe5dd9bae3b4,1,base_eligible_v4:da920e8320da57a1954a,da920e8320da57a1954a,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.64898/2026.04.26.26351793,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,5add3cbd161319b2f72a927d0980c9d79f590efaa3f60301eb6d25ec8341a7a4
scopus-final-integration-corrected-v2.0,SIVF-6e8bcfcd1fd58d897b693d4b,1,base_eligible_v4:5aeb6b891099b95aa832,5aeb6b891099b95aa832,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.64898/2026.08.04.26359691,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,ecfe9dbf040669e0b2d8c7106e2f9a2ebc9d6bdcd0f9ccb9a93064d8fce06804
scopus-final-integration-corrected-v2.0,SIVF-6f079a874311794a91312ca6,1,base_eligible_v4:53e73c84997817856e1f,53e73c84997817856e1f,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.25176/rfmh.v26i1.8023,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,5a93624d446c97b4acfb724abe28841ad233a733eaedb5a714b0a6cf18318f69
scopus-final-integration-corrected-v2.0,SIVF-6f32aaac32a1030d69c1d15e,2,scopus_increment:sci_637ee1f73b6fd5027d1c,sci_637ee1f73b6fd5027d1c,scopus_increment,final_most_complete_publication,"The formally published journal or full-conference report is the final, most complete eligible publication and is preferred over its earlier preprint.",https://arxiv.org/abs/2405.19660 ; https://aclanthology.org/2024.emnlp-main.711/,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,abb210acaede5a6328aa4350d2c132473599d9c48b789ef7c51805d5d4988f83
scopus-final-integration-corrected-v2.0,SIVF-6f339bfd7df6aef8335b4eab,1,base_eligible_v4:1c5402a057ba8f451244,1c5402a057ba8f451244,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.jsurg.2025.103629,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,c9df40b3d44c6cce09088feb7424f10798ec13820a1ede84a005c02febfe3403
scopus-final-integration-corrected-v2.0,SIVF-6fdc34e8db1e71ff30e02e97,1,base_eligible_v4:86f76ce0ac18d03915b2,86f76ce0ac18d03915b2,base_eligible_v4,only_eligible_version,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1109/tiptekno68206.2025.11270103,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z,b75f609a0b1784d101bb5aa6264a628c0f2d0f8f0c5be3e96e8a1933639f44fe
